,date,news title,content summary,sentiment score,sentiment label,compound score
497,Jul-16,Judge allows Bill Cosby to sue woman who accused him of rape over her tweets,"NEW YORK (AFP) - Disgraced TV legend Bill Cosby - battling back in a sex assault case against him - can sue an accuser over tweets she wrote and an interview she gave for breaching confidentiality, a judge has ruled.
In the mixed ruling issued last Friday (July 15), United States District Judge Eduardo Robreno also ruled that Cosby cannot sue Andrea Constand for talking to law enforcement.
Judge Robreno's ruling was a rare piece of good news for the entertainer's team.
Cosby, 79, has become a pariah since an avalanche of women accused him of feeding them pills to have sex with them over four decades.
A judge ruled in May that Ms Constand's 2004 allegations could proceed to trial - the only criminal assault charge brought against him.","{'neg': 0.134, 'neu': 0.825, 'pos': 0.042, 'compound': -0.9118}",negative,-0.9118
498,Jul-16,Kabul in mourning after deadliest attack in 15 years,"KABUL (AFP) - Kabul was plunged into mourning on Sunday (July 24) after its deadliest attack in 15 years killed 80 people and left hundreds maimed, reigniting concern that the Islamic State (ISIS) group was seeking to expand its foothold in Afghanistan.
The Taleban, who are in the middle of their annual summer offensive and are more powerful than ISIS, strongly denied any involvement in Saturday's attack.
The National Directorate of Security, Afghanistan's main intelligence agency, said the attack was masterminded by Abu Ali, an ISIS commander in Nangarhar's volatile Achin district.
The bombings, which killed at least 80 people and wounded 231, mark the deadliest single attack in Kabul since the Taleban were toppled from power in a 2001 US-led invasion, the UN said.
""This heinous attack was made all the more despicable by the fact that it targeted a peaceful demonstration,"" the White House said.","{'neg': 0.188, 'neu': 0.721, 'pos': 0.091, 'compound': -0.959}",negative,-0.959
499,Aug-16,Trump takes a swipe at Muslim soldier's mother,"When it was noted that Mr Khan said Mr Trump had ""sacrificed nothing"" and had lost no one, the real-estate mogul replied: ""I think I've made a lot of sacrifices.
And Mrs Hillary Clinton, Mr Trump's Democratic opponent, said he ""was not a normal presidential candidate"".
In a statement late last Saturday, Mr Trump reiterated his belief that the US should bar Muslims from entering the country.
In response to Mr Trump's attack on his wife, Mr Khan said the Republican nominee's words were ""typical of a person without a soul"".
Mr Trump, he said, ""is devoid of feeling the pain of a mother who has sacrificed her son"".","{'neg': 0.078, 'neu': 0.89, 'pos': 0.031, 'compound': -0.7301}",negative,-0.7301
500,Jul-16,Stars and director of the new Ghostbusters say there should be more female-driven films,"""I don't know - why didn't you write any?
Wiig, 42, says: ""I don't know the answer to that.
""The amount of misogyny I got hit with on casting this movie with women at first was just shocking.
Although McCarthy is considered one of the industry's most bankable stars, the uniqueness of her trajectory is damning in itself.
He admits to turning down a Ghostbusters script from the film's original director and the current film's producer Ivan Reitman the first time around.","{'neg': 0.06, 'neu': 0.887, 'pos': 0.053, 'compound': -0.1531}",negative,-0.1531
501,Jun-16,Brass plaque with names of 18 Sabah quake victims unveiled near base of Mount Kinabalu,"The ceremony began with a one minute of silence to remember those killed in rock avalanches following the 7.15am earthquake.
Others listed in the plaque were Malaysians Lim Choon Seong and Muhammad Loqman Abdul Karim, Singaporean students Ameer Ryyan Mohd Adeed Sanjay, Emilie Giovanna Ramu and Matahom Karyl Higuit.
Mr Masidi then planted 18 native Agathis trees near the monument also in memory of those who died in the earthquake a year ago.
""This will be more for the adventurous type of climbers as it involves the use of ropes,"" he said.
Mr Masidi said the other summit route called the Ranau trail that was opened on Dec 1 was for recreational climbers.","{'neg': 0.069, 'neu': 0.909, 'pos': 0.023, 'compound': -0.7533}",negative,-0.7533
502,Jun-16,Rock band Queen try to stop Donald Trump using We Are The Champions,"LONDON (AFP) - The iconic British rock group Queen is trying to stop Donald Trump from using their hit song We Are The Champions, lead guitarist Brian May has revealed.
The rock star said property tycoon Trump, the presumptive Republican nominee in the US presidential elections, was using the song without permission.
May, 68, said he had received an ""avalanche of complaints"" about Trump using the anthem during an appearance on US television on Tuesday.
""It has always been against our policy to allow Queen music to be used as a political campaigning tool.
We Are The Champions was written by the group's late lead singer Freddie Mercury in 1977 and is an enduring celebratory anthem heard at sports finals.","{'neg': 0.039, 'neu': 0.893, 'pos': 0.069, 'compound': 0.5859}",positive,0.5859
503,Jun-16,The day my son fell out of a car,"We should have checked that the doors were locked and the kids safely buckled up before driving off, but we didn't.
Zoo officials, fearing for the child's safety, shot and killed the gorilla that was seen dragging him about at one point.
Over in Japan, the Tanookas meant to leave their son by a remote forest briefly to punish him for pelting people and cars with stones.
Gregg could probably have kept a closer watch on her son, who was reportedly heard asking to join the primates before proceeding to do so.
In any case, no amount of good parenting can guarantee our kids' safety, as a commentary in The Guardian pointed out.","{'neg': 0.109, 'neu': 0.725, 'pos': 0.166, 'compound': 0.7715}",positive,0.7715
504,Jun-16,Panoramic sonics,"Father, husband, human - three things that come to mind when one spins rock collective Band of Horses' fifth album.
It underscores the commitment of Bridwell and his cohort to follow their own muse, come what may.
To that end, Bridwell asked mutual admirer Jason Lytle of alt-country rockers Grandaddy to steer the production of this intimate excursion.
Lytle coaxes the dreamy traveller out of Bridwell, even as the latter basks in domesticity.
Bring out the lighters when Solemn Oath comes on, lit by fervent percussion and quicksilver guitar.","{'neg': 0.014, 'neu': 0.905, 'pos': 0.081, 'compound': 0.7351}",positive,0.7351
505,Jun-16,Man jailed 12 months for unlawful stalking and rash act causing hurt,"Lai Zhi Heng, 26, is the first to be convicted of unlawful stalking under the Protection from Harassment Act (Poha).
He had repeatedly threatened to release the 19-year-old's nude photographs to people she knew if she did not comply with his requests to meet him and send him more nude photographs.
He had admitted to unlawful stalking, rash act causing hurt and criminal intimidation with a stalking charge taken into consideration in sentencing.
When she broke up with her then-boyfriend, due to Lai's continual harassment, Lai wanted her to be his girlfriend but she rejected him.
The maximum penalty for unlawful stalking is a $5,000 fine and 12 months' jail.","{'neg': 0.211, 'neu': 0.762, 'pos': 0.027, 'compound': -0.9633}",negative,-0.9633
506,Jun-16,First person convicted of stalking gets 12 months' jail,"Lai Zhi Heng, 26, who became the first person here to be convicted of stalking, was sentenced to 12 months' jail.
He had pleaded guilty to the stalking charge, causing hurt by a rash act and criminal intimidation.
The judge said his victim, a 19-year-old student who cannot be named for legal reasons, eventually succumbed to Lai's threats and demands.
When the girl gave in and acceded to his growing demands, it appeared to further warp Lai's sense of empowerment.
He said Lai's threats were not only ""prolonged and unrelenting"", but also ""acute and vicious"", aimed at keeping her trapped under his power and calculated to cause as much embarrassment and humiliation to her as possible.","{'neg': 0.226, 'neu': 0.754, 'pos': 0.02, 'compound': -0.976}",negative,-0.976
507,Jun-16,Walking on water,"He walked on the floating walkway of puckered yellow-orange nylon fabric, crafted to change colour according to the time of the day and the weather.
The Floating Piers is his first outdoor installation since 2005, when he and Jeanne-Claude, his collaborator and wife, who died in 2009, installed 7,500 golden-panelled gates in Central Park in New York.
Lake Iseo is arguably northern Italy's least famous lake, overshadowed by neighbouring Lake Garda.
""Lake Iseo won't be the same after this event,"" said Mr Fiorello Turla, mayor of Monte Isola.
NEW YORK TIMES","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.6808}",negative,-0.6808
